,artwork_url,attachments_uri,bpm,comment_count,commentable,created_at,download_count,download_url,downloadable,duration,embeddable_by,favoritings_count,genre,id,isrc,key_signature,kind,label_id,label_name,last_modified,license,likes_count,original_content_size,original_format,permalink,permalink_url,playback_count,purchase_title,purchase_url,release,release_day,release_month,release_year,reposts_count,sharing,state,stream_url,streamable,tag_list,title,track_type,uri,user,user_favorite,user_id,user_playback_count,video_url,waveform_url
59,https://i1.sndcdn.com/artworks-000065609140-wpe9aw-large.jpg,https://api.soundcloud.com/tracks/125303479/attachments,,20,True,2013/12/17 19:36:20 +0000,0,,False,1803897,all,0,Exclusive Mix,125303479,,,track,,,2016/01/22 16:15:59 +0000,all-rights-reserved,308,72150240,mp3,nightwave-music-to-make-your-1,https://soundcloud.com/i-d-online-1/nightwave-music-to-make-your-1,0,,,,,,,53,public,finished,https://api.soundcloud.com/tracks/125303479/stream,True,"NIghtwave ""Music To"" ""Hip Hop"" R&amp;B Grime House Bass Footwork",Nightwave: Music To.. Make Your Footwork,original,https://api.soundcloud.com/tracks/125303479,"{'permalink': 'i-d-online-1', 'avatar_url': 'https://i1.sndcdn.com/avatars-000154764269-j6m6qs-large.jpg', 'last_modified': '2017/05/09 13:22:03 +0000', 'username': 'i-D', 'permalink_url': 'http://soundcloud.com/i-d-online-1', 'id': 8338230, 'uri': 'https://api.soundcloud.com/users/8338230', 'kind': 'user'}",False,8338230,,,https://w1.sndcdn.com/ZIkO58MjVDtG_m.png
60,https://i1.sndcdn.com/artworks-000015849448-icrm08-large.jpg,https://api.soundcloud.com/tracks/31571283/attachments,,77,True,2011/12/25 15:14:38 +0000,3031,https://api.soundcloud.com/tracks/31571283/download,True,5829929,all,0,,31571283,,,track,8377642.0,KD Music,2016/10/28 12:30:47 +0000,all-rights-reserved,282,93242513,mp3,kaiserdisco-patrick-03-12-2011-footwork-toronto-canada,https://soundcloud.com/kaiserdisco/kaiserdisco-patrick-03-12-2011-footwork-toronto-canada,0,,http://www.beatport.com/label/kd-music/23735,,3.0,12.0,2011.0,22,public,finished,https://api.soundcloud.com/tracks/31571283/stream,True,,Kaiserdisco (Patrick) - 03.12.2011 Footwork Toronto (Canada),recording,https://api.soundcloud.com/tracks/31571283,"{'permalink': 'kaiserdisco', 'avatar_url': 'https://i1.sndcdn.com/avatars-000339272429-cv3dse-large.jpg', 'last_modified': '2017/10/11 17:11:07 +0000', 'username': 'Kaiserdisco (OFFICIAL)', 'permalink_url': 'http://soundcloud.com/kaiserdisco', 'id': 32206, 'uri': 'https://api.soundcloud.com/users/32206', 'kind': 'user'}",False,32206,,,https://w1.sndcdn.com/15u5rShHXxGg_m.png
61,https://i1.sndcdn.com/artworks-000146336359-i7yfbu-large.jpg,https://api.soundcloud.com/tracks/246013191/attachments,,11,True,2016/02/08 11:14:21 +0000,0,,False,150218,all,0,Madtech,246013191,,,track,,,2017/06/20 15:52:31 +0000,all-rights-reserved,451,3604270,mp3,mr-jefferson-real-footwork-1,https://soundcloud.com/madtechrecords/mr-jefferson-real-footwork-1,0,,,,,,,90,public,finished,https://api.soundcloud.com/tracks/246013191/stream,True,"Miami ""Miami 2016"" WMC ""Kerri Chandler"" House ""Tech House"" ""Deep House"" Techno ""A Lister"" Tobias Capulet ""Di Chiara Brothers"" eNAHS Hauswersk ""Raffa FL"" ""Holt Blackheat"" ""Jack Swaffer"" ""Richey Profond"" Machine ""Arfa Grekos"" ""Mirco Caruso"" ""Mr Jefferson"" Piem ""Neil Parkes"" ""Rich Wakley"" Solardo ""Timmy P"" ""James Dexter"" Vidaloca",Mr Jefferson - Real Footwork,,https://api.soundcloud.com/tracks/246013191,"{'permalink': 'madtechrecords', 'avatar_url': 'https://i1.sndcdn.com/avatars-000328699011-be01zm-large.jpg', 'last_modified': '2017/10/12 12:38:33 +0000', 'username': 'MadTech Records', 'permalink_url': 'http://soundcloud.com/madtechrecords', 'id': 15112993, 'uri': 'https://api.soundcloud.com/users/15112993', 'kind': 'user'}",False,15112993,,,https://w1.sndcdn.com/zzVoiGQPc0dR_m.png
62,https://i1.sndcdn.com/artworks-000052611848-frwtls-large.jpg,https://api.soundcloud.com/tracks/100478853/attachments,,4,True,2013/07/10 17:02:33 +0000,486,https://api.soundcloud.com/tracks/100478853/download,True,149511,all,0,Hip Hop,100478853,,,track,,,2013/10/04 05:05:56 +0000,all-rights-reserved,254,2989453,mp3,cool-kids-ft-aaron-lacrate,https://soundcloud.com/milkcratenyc/cool-kids-ft-aaron-lacrate,0,,,,,,,56,public,finished,https://api.soundcloud.com/tracks/100478853/stream,True,cool kids aaron lacrate milkcrate athletics nyc milkcratenyc footwork,Cool Kids ft Aaron LaCrate - FootWork,original,https://api.soundcloud.com/tracks/100478853,"{'permalink': 'milkcratenyc', 'avatar_url': 'https://i1.sndcdn.com/avatars-000209966190-sf3a7s-large.jpg', 'last_modified': '2016/05/12 19:20:35 +0000', 'username': 'milkcratenyc', 'permalink_url': 'http://soundcloud.com/milkcratenyc', 'id': 161803, 'uri': 'https://api.soundcloud.com/users/161803', 'kind': 'user'}",False,161803,,,https://w1.sndcdn.com/V8nYONYIUxZ2_m.png
63,,https://api.soundcloud.com/tracks/14583939/attachments,,47,True,2011/05/03 00:17:58 +0000,1334,https://api.soundcloud.com/tracks/14583939/download,True,6413961,all,0,,14583939,,,track,,,2016/11/05 15:39:38 +0000,all-rights-reserved,207,102595221,mp3,green-velvet-live-dj-set-1,https://soundcloud.com/cajual/green-velvet-live-dj-set-1,0,,,,,,,18,public,finished,https://api.soundcloud.com/tracks/14583939/stream,True,Green Velvet live dj set footwork toronto april,"Green Velvet Live DJ Set @Footwork Toronto April 30, 2011",,https://api.soundcloud.com/tracks/14583939,"{'permalink': 'cajual', 'avatar_url': 'https://i1.sndcdn.com/avatars-000059555042-njns0r-large.jpg', 'last_modified': '2017/11/08 21:57:18 +0000', 'username': 'Cajual', 'permalink_url': 'http://soundcloud.com/cajual', 'id': 512881, 'uri': 'https://api.soundcloud.com/users/512881', 'kind': 'user'}",False,512881,,,https://w1.sndcdn.com/2Pgzl3uhnTk3_m.png
64,https://i1.sndcdn.com/artworks-000126345213-spqx05-large.jpg,https://api.soundcloud.com/tracks/218736259/attachments,,14,True,2015/08/11 11:32:15 +0000,0,,False,2400277,all,0,Juno,218736259,,,track,,,2017/02/03 16:51:06 +0000,all-rights-reserved,250,644963895,wav,juno-download-jukefootwork-mix-from-dj-tre-teklife,https://soundcloud.com/juno-download/juno-download-jukefootwork-mix-from-dj-tre-teklife,0,,http://www.junodownload.com/search/?q%5Ball%5D%5B%5D=%22DJ%20Tre%22%3Futm_source%3Dbuy_button&utm_medium=DJ_TRE_JUKE&utm_campaign=Soundcloud,,,,,34,public,finished,https://api.soundcloud.com/tracks/218736259/stream,True,JunoDownload Juke Footwork,Juno Download Juke/Footwork Mix from DJ Tre (TekLife),,https://api.soundcloud.com/tracks/218736259,"{'permalink': 'juno-download', 'avatar_url': 'https://i1.sndcdn.com/avatars-000149261626-qox68c-large.jpg', 'last_modified': '2016/11/22 15:39:54 +0000', 'username': 'junodownload.com', 'permalink_url': 'http://soundcloud.com/juno-download', 'id': 16275, 'uri': 'https://api.soundcloud.com/users/16275', 'kind': 'user'}",False,16275,,,https://w1.sndcdn.com/AfMw1VoYfBVj_m.png
65,https://i1.sndcdn.com/artworks-000088083401-f0gdl2-large.jpg,https://api.soundcloud.com/tracks/163158465/attachments,,1,True,2014/08/14 19:09:07 +0000,0,,False,230525,all,0,Real Hip Hop Exclusive,163158465,,,track,,,2014/08/14 19:09:09 +0000,all-rights-reserved,90,3842521,mp3,01-boogie-black-will-traxx,https://soundcloud.com/rowdi-loc/01-boogie-black-will-traxx,0,,,,,,,8,public,finished,https://api.soundcloud.com/tracks/163158465/stream,True,,01 - Boogie Black & Will Traxx - FootWork Remix,,https://api.soundcloud.com/tracks/163158465,"{'permalink': 'rowdi-loc', 'avatar_url': 'https://i1.sndcdn.com/avatars-000099272330-99qjac-large.jpg', 'last_modified': '2016/02/01 02:45:56 +0000', 'username': 'Rowdi-loc', 'permalink_url': 'http://soundcloud.com/rowdi-loc', 'id': 78539749, 'uri': 'https://api.soundcloud.com/users/78539749', 'kind': 'user'}",False,78539749,,,https://w1.sndcdn.com/x7L9lVG3VLrk_m.png
66,https://i1.sndcdn.com/artworks-000177308438-fday9j-large.jpg,https://api.soundcloud.com/tracks/278822207/attachments,,0,True,2016/08/18 16:00:46 +0000,0,,False,103219,all,0,mix,278822207,,,track,,,2016/08/18 16:01:02 +0000,all-rights-reserved,348,1710470,m4a,d-a-n-y-e-presents-watch-me,https://soundcloud.com/shescreams/d-a-n-y-e-presents-watch-me,0,,,,,,,17,public,finished,https://api.soundcloud.com/tracks/278822207/stream,True,Mixvibes soundcloud:source=mixvibes,D A N Y E Presents - Watch Me ( FootWork Edition ),recording,https://api.soundcloud.com/tracks/278822207,"{'permalink': 'shescreams', 'avatar_url': 'https://i1.sndcdn.com/avatars-000316554226-f0lh0o-large.jpg', 'last_modified': '2017/11/22 01:44:52 +0000', 'username': 'D A N Y E', 'permalink_url': 'http://soundcloud.com/shescreams', 'id': 14490628, 'uri': 'https://api.soundcloud.com/users/14490628', 'kind': 'user'}",False,14490628,,,https://w1.sndcdn.com/MWFAs10I6HVr_m.png
67,,https://api.soundcloud.com/tracks/300438370/attachments,,0,True,2017/01/01 12:43:12 +0000,0,,False,208920,all,0,Hip-hop & Rap,300438370,,,track,,,2017/01/01 12:43:13 +0000,cc-by-nc-sa,231,3341616,mp3,chad-fast-footwork-dl-from-youtube,https://soundcloud.com/user-584099817/chad-fast-footwork-dl-from-youtube,0,,,,,,,12,public,finished,https://api.soundcloud.com/tracks/300438370/stream,True,,CHAD - (FAST) FOOTWORK  + DL -,,https://api.soundcloud.com/tracks/300438370,"{'permalink': 'user-584099817', 'avatar_url': 'https://i1.sndcdn.com/avatars-000285604002-3frvde-large.jpg', 'last_modified': '2017/09/21 17:57:31 +0000', 'username': 'Dj Von', 'permalink_url': 'http://soundcloud.com/user-584099817', 'id': 277306826, 'uri': 'https://api.soundcloud.com/users/277306826', 'kind': 'user'}",False,277306826,,,https://w1.sndcdn.com/snODvVIWWJwM_m.png
68,https://i1.sndcdn.com/artworks-000169809877-gh9j0r-large.jpg,https://api.soundcloud.com/tracks/271817890/attachments,,20,True,2016/07/02 03:36:42 +0000,299,,False,315483,all,0,bass,271817890,,,track,,,2016/07/04 01:35:07 +0000,all-rights-reserved,326,12605256,mp3,portishead-mysterons-6bloccs-footwork-rmx-free-download,https://soundcloud.com/digital6/portishead-mysterons-6bloccs-footwork-rmx-free-download,0,PORTISDUB ALBUM,https://6blocc.bandcamp.com/album/portisdub,,,,,59,public,finished,https://api.soundcloud.com/tracks/271817890/stream,True,footwork remix urban electronic juke,Portishead - Mysterons - 6Blocc's Footwork Rmx [FREE DOWNLOAD],,https://api.soundcloud.com/tracks/271817890,"{'permalink': 'digital6', 'avatar_url': 'https://i1.sndcdn.com/avatars-000281019887-3ln7g9-large.jpg', 'last_modified': '2017/10/02 16:28:34 +0000', 'username': '6Blocc', 'permalink_url': 'http://soundcloud.com/digital6', 'id': 19862, 'uri': 'https://api.soundcloud.com/users/19862', 'kind': 'user'}",False,19862,,,https://w1.sndcdn.com/3Xhmb6viVAoT_m.png
69,https://i1.sndcdn.com/artworks-000244897196-dc9qav-large.jpg,https://api.soundcloud.com/tracks/344616273/attachments,,16,True,2017/09/29 19:18:17 +0000,84,https://api.soundcloud.com/tracks/344616273/download,True,3611713,all,0,,344616273,,,track,,,2017/10/08 01:55:11 +0000,all-rights-reserved,108,86672438,mp3,footwork-101-vol11-mixed-by-traxman-free-download,https://soundcloud.com/user-956322280/footwork-101-vol11-mixed-by-traxman-free-download,0,,,,,,,29,public,finished,https://api.soundcloud.com/tracks/344616273/stream,True,,FOOTWORK 101 VOL.11 mixed by Traxman free download,,https://api.soundcloud.com/tracks/344616273,"{'permalink': 'user-956322280', 'avatar_url': 'http://a1.sndcdn.com/images/default_avatar_large.png?1511963296', 'last_modified': '2017/09/09 14:41:03 +0000', 'username': 'TRAX/STRONG SHOW', 'permalink_url': 'http://soundcloud.com/user-956322280', 'id': 331247842, 'uri': 'https://api.soundcloud.com/users/331247842', 'kind': 'user'}",False,331247842,,,https://w1.sndcdn.com/4QAKkTnCP2Nl_m.png
70,https://i1.sndcdn.com/artworks-000115945073-zw7kud-large.jpg,https://api.soundcloud.com/tracks/204339242/attachments,,8,True,2015/05/07 12:51:26 +0000,0,,False,221302,all,0,footwork,204339242,,,track,,,2015/05/07 15:59:57 +0000,all-rights-reserved,77,8848932,raw,what-the-fuck-is-post-footwork,https://soundcloud.com/seedy-j-2/what-the-fuck-is-post-footwork,0,,,,,,,11,public,finished,https://api.soundcloud.com/tracks/204339242/stream,True,"juke ""post footwork""","""What The Fuck Is Post Footwork???""",,https://api.soundcloud.com/tracks/204339242,"{'permalink': 'seedy-j-2', 'avatar_url': 'https://i1.sndcdn.com/avatars-000144572744-zs2ti1-large.jpg', 'last_modified': '2015/09/08 14:48:07 +0000', 'username': 'Seedy J', 'permalink_url': 'http://soundcloud.com/seedy-j-2', 'id': 151635371, 'uri': 'https://api.soundcloud.com/users/151635371', 'kind': 'user'}",False,151635371,,,https://w1.sndcdn.com/ag53UEH8CZ8G_m.png
71,,https://api.soundcloud.com/tracks/247796581/attachments,,17,True,2016/02/19 03:14:20 +0000,203,https://api.soundcloud.com/tracks/247796581/download,True,180078,all,0,footwork,247796581,,,track,,,2016/05/21 01:10:55 +0000,all-rights-reserved,382,7439268,mp3,footwork-cry-16,https://soundcloud.com/bl-nco/footwork-cry-16,0,,,,,,,59,public,finished,https://api.soundcloud.com/tracks/247796581/stream,True,juke 2k16 bass music mp3 elblanconino,Footwork Cry '16,,https://api.soundcloud.com/tracks/247796581,"{'permalink': 'bl-nco', 'avatar_url': 'https://i1.sndcdn.com/avatars-000335590521-i3fb07-large.jpg', 'last_modified': '2017/10/31 04:53:20 +0000', 'username': 'EL BLANCO NINO', 'permalink_url': 'http://soundcloud.com/bl-nco', 'id': 91850454, 'uri': 'https://api.soundcloud.com/users/91850454', 'kind': 'user'}",False,91850454,,,https://w1.sndcdn.com/h3WBuLiiP4RY_m.png
72,https://i1.sndcdn.com/artworks-000162895584-6z1yxp-large.jpg,https://api.soundcloud.com/tracks/264194975/attachments,,43,True,2016/05/15 06:09:18 +0000,197,https://api.soundcloud.com/tracks/264194975/download,True,91592,all,0,Footwork,264194975,,,track,,,2017/11/05 04:52:46 +0000,all-rights-reserved,389,35139178,wav,footwork-spank-dat-pussy,https://soundcloud.com/frankjavcee/footwork-spank-dat-pussy,0,,,,,,,38,public,finished,https://api.soundcloud.com/tracks/264194975/stream,True,"""SPANK DAT PUSSY"" FOOTWORK",(FOOTWORK) SPANK DAT PUSSY,,https://api.soundcloud.com/tracks/264194975,"{'permalink': 'frankjavcee', 'avatar_url': 'https://i1.sndcdn.com/avatars-000284243240-lsz5d4-large.jpg', 'last_modified': '2017/07/14 12:25:54 +0000', 'username': 'FrankJavCee', 'permalink_url': 'http://soundcloud.com/frankjavcee', 'id': 1919754, 'uri': 'https://api.soundcloud.com/users/1919754', 'kind': 'user'}",False,1919754,,,https://w1.sndcdn.com/Gpt0RP5QnZJ0_m.png
73,,https://api.soundcloud.com/tracks/51027031/attachments,,0,True,2012/06/27 10:24:16 +0000,0,,False,215696,all,0,,51027031,,,track,,,2012/06/27 10:24:16 +0000,all-rights-reserved,106,5277331,mp3,mr-big-tyme-check-my-footwork,https://soundcloud.com/space-guy/mr-big-tyme-check-my-footwork,0,,,,,,,23,public,finished,https://api.soundcloud.com/tracks/51027031/stream,True,,Mr Big Tyme-Check My Footwork,,https://api.soundcloud.com/tracks/51027031,"{'permalink': 'space-guy', 'avatar_url': 'https://i1.sndcdn.com/avatars-000017656865-xc4e26-large.jpg', 'last_modified': '2012/06/27 10:09:50 +0000', 'username': 'Space-Guy', 'permalink_url': 'http://soundcloud.com/space-guy', 'id': 19359653, 'uri': 'https://api.soundcloud.com/users/19359653', 'kind': 'user'}",False,19359653,,,https://w1.sndcdn.com/GFxwUqS3WAPF_m.png
74,,https://api.soundcloud.com/tracks/26558431/attachments,,12,True,2011/10/27 21:27:31 +0000,100,,False,101628,all,0,,26558431,,,track,,,2013/02/09 01:53:06 +0000,all-rights-reserved,410,1628732,mp3,dj-lilman-footwork,https://soundcloud.com/dj-takenova/dj-lilman-footwork,0,,,,,,,25,public,finished,https://api.soundcloud.com/tracks/26558431/stream,True,,Dj Lilman - Footwork,,https://api.soundcloud.com/tracks/26558431,"{'permalink': 'dj-takenova', 'avatar_url': 'https://i1.sndcdn.com/avatars-000007426359-hnfvfw-large.jpg', 'last_modified': '2011/12/01 13:08:29 +0000', 'username': 'takenova', 'permalink_url': 'http://soundcloud.com/dj-takenova', 'id': 1976324, 'uri': 'https://api.soundcloud.com/users/1976324', 'kind': 'user'}",False,1976324,,,https://w1.sndcdn.com/tF3PSnFeNyzc_m.png
75,https://i1.sndcdn.com/artworks-000228745020-lfsd0d-large.jpg,https://api.soundcloud.com/tracks/328356794/attachments,,14,True,2017/06/16 13:01:38 +0000,0,,False,3271933,all,0,Techno,328356794,,,track,,,2017/06/16 13:02:07 +0000,all-rights-reserved,465,78518964,mp3,jay-lumen-b2b-btraits-on-bbc-radio-1-uk-cameleon-club-mix-29-04-2017,https://soundcloud.com/footwork-official/jay-lumen-b2b-btraits-on-bbc-radio-1-uk-cameleon-club-mix-29-04-2017,0,,,,,,,127,public,finished,https://api.soundcloud.com/tracks/328356794/stream,True,"""jay lumen"" jay lumen btraits b.traits b2b live at bbc radio 1 uk ""bbc radio 1"" Mix Dj set interview",Jay Lumen b2b B.Traits On BBC Radio 1 UK (Cameleon Club Mix) 29-04-2017,,https://api.soundcloud.com/tracks/328356794,"{'permalink': 'footwork-official', 'avatar_url': 'https://i1.sndcdn.com/avatars-000180940140-t1pkk3-large.jpg', 'last_modified': '2017/06/23 15:05:40 +0000', 'username': 'Footwork - Official', 'permalink_url': 'http://soundcloud.com/footwork-official', 'id': 178932295, 'uri': 'https://api.soundcloud.com/users/178932295', 'kind': 'user'}",False,178932295,,,https://w1.sndcdn.com/eVXQSRCUMs2W_m.png
76,https://i1.sndcdn.com/artworks-000134266709-wa4ac9-large.jpg,https://api.soundcloud.com/tracks/230520684/attachments,,31,True,2015/10/28 19:59:27 +0000,0,,False,231073,all,0,Unfamiliar vol. 1,230520684,,,track,,,2017/10/25 10:20:44 +0000,cc-by-nc-sa,353,40748444,wav,kelela-the-high-lux-familiar-footwork-edit,https://soundcloud.com/luxfamiliar/kelela-the-high-lux-familiar-footwork-edit,0,,https://luxfamiliar.bandcamp.com/track/kelela-the-high-lux-familiar-footwork-edit-bonus-track,,,,,52,public,finished,https://api.soundcloud.com/tracks/230520684/stream,True,"Kelela ""Lux Familiar"" ""The High"" Edit Footwork Juke ""160 bpm"" Hallucinogen bass ""Polish Juke""",Kelela - The High (Lux Familiar Footwork Edit),,https://api.soundcloud.com/tracks/230520684,"{'permalink': 'luxfamiliar', 'avatar_url': 'https://i1.sndcdn.com/avatars-000123202099-hhhnau-large.jpg', 'last_modified': '2017/02/01 20:21:39 +0000', 'username': 'Lux Familiar', 'permalink_url': 'http://soundcloud.com/luxfamiliar', 'id': 18264189, 'uri': 'https://api.soundcloud.com/users/18264189', 'kind': 'user'}",False,18264189,,,https://w1.sndcdn.com/Hy3Or3pQiwfS_m.png
77,https://i1.sndcdn.com/artworks-000071453839-nv58sh-large.jpg,https://api.soundcloud.com/tracks/135930638/attachments,,3,True,2014/02/21 02:25:38 +0000,0,,False,235462,all,0,,135930638,,,track,,,2014/02/21 02:26:11 +0000,all-rights-reserved,159,2488611,ogg,chad-footwork,https://soundcloud.com/daniel-sloan-8/chad-footwork,0,,,,,,,26,public,finished,https://api.soundcloud.com/tracks/135930638/stream,True,soundcloud:source=android-record,Chad - footwork,recording,https://api.soundcloud.com/tracks/135930638,"{'permalink': 'daniel-sloan-8', 'avatar_url': 'http://a1.sndcdn.com/images/default_avatar_large.png?1511963296', 'last_modified': '2014/02/21 01:52:53 +0000', 'username': 'Daniel Sloan 7', 'permalink_url': 'http://soundcloud.com/daniel-sloan-8', 'id': 81181214, 'uri': 'https://api.soundcloud.com/users/81181214', 'kind': 'user'}",False,81181214,,,https://w1.sndcdn.com/phR0to48dCh0_m.png
78,https://i1.sndcdn.com/artworks-000157616521-if7z0g-large.jpg,https://api.soundcloud.com/tracks/258520569/attachments,,7,True,2016/04/11 21:46:53 +0000,0,,False,892269,all,0,,258520569,,,track,,,2016/08/13 05:09:21 +0000,all-rights-reserved,89,21411873,mp3,traxmans-lost-footwork-tracks-vol-3-da-mixxout-today-for-more-info-contact-traxs-inbox,https://soundcloud.com/trax-vs-strong/traxmans-lost-footwork-tracks-vol-3-da-mixxout-today-for-more-info-contact-traxs-inbox,0,,,,,,,18,public,finished,https://api.soundcloud.com/tracks/258520569/stream,True,footwork,TRAXMAN'S LOST FOOTWORK TRACKS VOL 3 (da Mixx)out today for more info contact trax's inbox,,https://api.soundcloud.com/tracks/258520569,"{'permalink': 'trax-vs-strong', 'avatar_url': 'https://i1.sndcdn.com/avatars-000189655650-i6uwc3-large.jpg', 'last_modified': '2016/02/12 20:48:40 +0000', 'username': 'TRAX vs STRONG', 'permalink_url': 'http://soundcloud.com/trax-vs-strong', 'id': 188653653, 'uri': 'https://api.soundcloud.com/users/188653653', 'kind': 'user'}",False,188653653,,,https://w1.sndcdn.com/Gf7CCJ5tlNgJ_m.png
79,https://i1.sndcdn.com/artworks-000157930083-t2q4k6-large.jpg,https://api.soundcloud.com/tracks/258842400/attachments,,10,True,2016/04/13 19:42:29 +0000,100,,False,2137381,all,0,,258842400,,,track,,,2016/04/16 11:10:57 +0000,all-rights-reserved,122,51291775,mp3,da-og-of-footwork-vol-11-free-down-load,https://soundcloud.com/trax-vs-strong/da-og-of-footwork-vol-11-free-down-load,0,,,,,,,22,public,finished,https://api.soundcloud.com/tracks/258842400/stream,True,footwork,DA O.G' OF FOOTWORK VOL 11 free down load,,https://api.soundcloud.com/tracks/258842400,"{'permalink': 'trax-vs-strong', 'avatar_url': 'https://i1.sndcdn.com/avatars-000189655650-i6uwc3-large.jpg', 'last_modified': '2016/02/12 20:48:40 +0000', 'username': 'TRAX vs STRONG', 'permalink_url': 'http://soundcloud.com/trax-vs-strong', 'id': 188653653, 'uri': 'https://api.soundcloud.com/users/188653653', 'kind': 'user'}",False,188653653,,,https://w1.sndcdn.com/kUMQ0c7PS6cJ_m.png
80,https://i1.sndcdn.com/artworks-000036746883-xecxpp-large.jpg,https://api.soundcloud.com/tracks/60848405/attachments,,29,True,2012/09/23 06:14:36 +0000,191,,False,130440,all,0,Jersey Club,60848405,,,track,,,2017/10/22 21:04:17 +0000,all-rights-reserved,168,2623744,mp3,dj-hood-foot-work-anthem,https://soundcloud.com/therealdjhood/dj-hood-foot-work-anthem,0,Download,https://theartistunion.com/tracks/b9c5e4,,,,,38,public,finished,https://api.soundcloud.com/tracks/60848405/stream,True,DJ HOOD FOOT WORK ANTHEM hood Foot Work Anthem (CLASSIC),Dj Hood - Footwork (Anthem),remix,https://api.soundcloud.com/tracks/60848405,"{'permalink': 'therealdjhood', 'avatar_url': 'https://i1.sndcdn.com/avatars-000299202816-uvfjmc-large.jpg', 'last_modified': '2017/11/27 21:23:37 +0000', 'username': 'Dj Hood™', 'permalink_url': 'http://soundcloud.com/therealdjhood', 'id': 1036011, 'uri': 'https://api.soundcloud.com/users/1036011', 'kind': 'user'}",False,1036011,,,https://w1.sndcdn.com/VkT4r0LWsvhe_m.png
81,https://i1.sndcdn.com/artworks-000195675052-s32xub-large.jpg,https://api.soundcloud.com/tracks/295158186/attachments,,0,True,2016/11/28 16:24:17 +0000,0,,False,104080,all,0,,295158186,,,track,,Sound Signature,2016/11/28 16:24:18 +0000,all-rights-reserved,30,18345644,wav,footwork,https://soundcloud.com/soundsignaturedetroit/footwork,0,,http://soundsignature.net/product/theo-parrish-footwork,,1.0,6.0,2014.0,2,public,finished,https://api.soundcloud.com/tracks/295158186/stream,True,soundsignature theoparrish footwork tympanicwarfare,Footwork,,https://api.soundcloud.com/tracks/295158186,"{'permalink': 'soundsignaturedetroit', 'avatar_url': 'https://i1.sndcdn.com/avatars-000112937500-f0q9ve-large.jpg', 'last_modified': '2017/10/30 00:43:40 +0000', 'username': 'Sound Signature', 'permalink_url': 'http://soundcloud.com/soundsignaturedetroit', 'id': 22081199, 'uri': 'https://api.soundcloud.com/users/22081199', 'kind': 'user'}",False,22081199,,,https://w1.sndcdn.com/RtkdJYySLpgH_m.png
82,,https://api.soundcloud.com/tracks/1888428/attachments,,1,True,2010/03/05 19:55:50 +0000,0,,False,326680,all,0,,1888428,,,track,,,2012/03/01 22:16:46 +0000,all-rights-reserved,117,13062144,mp3,chromeo-fancy-footwork-crookers-remix-up-jony666,https://soundcloud.com/stopher/chromeo-fancy-footwork-crookers-remix-up-jony666,0,,,,,,,20,public,finished,https://api.soundcloud.com/tracks/1888428/stream,True,,Chromeo - Fancy Footwork (Crookers Remix) up[jony666],,https://api.soundcloud.com/tracks/1888428,"{'permalink': 'stopher', 'avatar_url': 'https://i1.sndcdn.com/avatars-000000950720-mu6xwd-large.jpg', 'last_modified': '2015/01/05 23:55:17 +0000', 'username': 'stopher', 'permalink_url': 'http://soundcloud.com/stopher', 'id': 640419, 'uri': 'https://api.soundcloud.com/users/640419', 'kind': 'user'}",False,640419,,,https://w1.sndcdn.com/Qg5rxx6848Hz_m.png
83,https://i1.sndcdn.com/artworks-000080769668-0tnhvo-large.jpg,https://api.soundcloud.com/tracks/151715527/attachments,,1,True,2014/05/28 19:03:07 +0000,0,,False,231205,all,0,Mix,151715527,,,track,,,2014/05/28 19:03:09 +0000,all-rights-reserved,179,5561010,mp3,footwork,https://soundcloud.com/djexclusivee/footwork,0,,,,,,,59,public,finished,https://api.soundcloud.com/tracks/151715527/stream,True,,FootWork,,https://api.soundcloud.com/tracks/151715527,"{'permalink': 'djexclusivee', 'avatar_url': 'https://i1.sndcdn.com/avatars-000213766422-0y8fqd-large.jpg', 'last_modified': '2017/06/07 01:16:54 +0000', 'username': 'DjExclusivee305', 'permalink_url': 'http://soundcloud.com/djexclusivee', 'id': 18284455, 'uri': 'https://api.soundcloud.com/users/18284455', 'kind': 'user'}",False,18284455,,,https://w1.sndcdn.com/kovfczTuGggA_m.png
84,https://i1.sndcdn.com/artworks-000109782669-f359ub-large.jpg,https://api.soundcloud.com/tracks/195524430/attachments,,37,True,2015/03/12 15:49:03 +0000,261,,False,236926,all,0,PERCOLATE,195524430,,,track,,,2016/02/27 02:42:38 +0000,all-rights-reserved,421,9540285,mp3,homesick-percolate,https://soundcloud.com/footwork-jungle/homesick-percolate,0,-->FREE DL<--,http://statictab.com/ih6jfhf,,,,,52,public,finished,https://api.soundcloud.com/tracks/195524430/stream,True,footwork juke ghettotech,HomeSick - PERCOLATE,,https://api.soundcloud.com/tracks/195524430,"{'permalink': 'footwork-jungle', 'avatar_url': 'https://i1.sndcdn.com/avatars-000171835218-ei7og3-large.jpg', 'last_modified': '2017/08/23 18:17:05 +0000', 'username': 'THE FOOTWORK JUNGLE', 'permalink_url': 'http://soundcloud.com/footwork-jungle', 'id': 34456576, 'uri': 'https://api.soundcloud.com/users/34456576', 'kind': 'user'}",False,34456576,,,https://w1.sndcdn.com/OkRdOfs8H9rA_m.png
